mesh_code,centroid_lat,centroid_lon,city_area_fraction,centroid_within_city,population,elderly_population,reported_elderly_population,elderly_ratio,HTKSYORI,HTKSAKI,GASSAN,disclosure_status,suppression_flag,aggregation_target_flag,aggregation_flag,primary_eligible_disclosure,nearest_station_name,nearest_station_distance_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,nearest_public_transport_type,nearest_public_transport_name,nearest_public_transport_distance_m,nearest_medical_name,nearest_medical_distance_m,nearest_hospital_name,nearest_hospital_distance_m,nearest_clinic_name,nearest_clinic_distance_m,elderly_population_percentile,elderly_ratio_percentile,transport_distance_percentile,medical_distance_percentile,exploratory_score_a,exploratory_score_b,exploratory_score_c,rank_a_unfiltered,rank_b_unfiltered,rank_c_unfiltered,pareto_frontier,eligibility_population_threshold,eligibility_elderly_threshold,primary_eligible,rank
533904013,35.33958333333334,139.515625,0.4120789812192326,False,820,262.0,262.0,0.3195121951219512,0,,,unaffected,False,False,False,True,藤沢,2592.7059626888868,湘南車庫,97.06094262746291,bus_stop,湘南車庫,97.06094262746291,神戸製鋼所藤沢事業所診療所,436.03457936760225,藤沢病院,1155.5461898626647,神戸製鋼所藤沢事業所診療所,436.03457936760225,,,,,,,,,,,,True,True,False,
533904101,35.34375,139.503125,1.0,True,2283,532.0,532.0,0.23302671922908455,0,,,unaffected,False,False,False,True,藤沢,1562.3780371964963,高谷,285.90911340463964,bus_stop,高谷,285.90911340463964,岩崎クリニック,331.15928947573946,藤沢病院,1110.2002964923154,岩崎クリニック,331.15928947573946,0.6330798479087453,0.3688212927756654,0.752851711026616,0.5209125475285171,0.4766152467145687,0.3297792363631107,0.24827486235701868,33,57,30,False,True,True,True,30
533904102,35.34375,139.50937499999998,0.7941188958975117,True,1707,278.0,278.0,0.1628588166373755,0,,,unaffected,False,False,False,True,藤沢,2101.4257619913615,高谷小学校入口,279.14430469482716,bus_stop,高谷小学校入口,279.14430469482716,武田薬品湘南診療所,205.91991440269751,藤沢病院,1166.7697356175274,武田薬品湘南診療所,205.91991440269751,0.40304182509505704,0.060836501901140684,0.7376425855513308,0.30038022813688214,0.2973008139484451,0.12106579537075858,0.08930328631911469,84,167,116,False,True,True,True,116
533904103,35.34791666666668,139.503125,1.0,True,2713,772.0,772.0,0.28455584224106156,0,,,unaffected,False,False,False,True,藤沢,1784.0809151447545,渡内二丁目,148.18166957274832,bus_stop,渡内二丁目,148.18166957274832,医療法人慈誠会　かすが整形外科,418.07188412967463,藤沢病院,1568.5514961130636,医療法人慈誠会　かすが整形外科,418.07188412967463,0.9011406844106464,0.6844106463878327,0.33079847908745247,0.6730038022813688,0.2980959678468678,0.6064711069988,0.20061971980568669,81,9,45,False,True,True,True,45
533904104,35.34791666666668,139.50937499999998,0.7224855996328662,True,2054,542.0,542.0,0.2638753651411879,0,,,unaffected,False,False,False,True,藤沢,2271.0808212139855,渡内第三会館前,323.1602857085247,bus_stop,渡内第三会館前,323.1602857085247,医療法人慈誠会　かすが整形外科,305.02673324,藤沢病院,1609.0847052808301,医療法人慈誠会　かすが整形外科,305.02673324,0.6577946768060836,0.5703422053231939,0.7946768060836502,0.4790874524714829,0.5227341728230854,0.31514117596032903,0.25043538317759984,26,65,29,False,True,True,True,29
533904111,35.34375,139.515625,0.2637830716403855,False,2220,451.0,451.0,0.20315315315315316,0,,,unaffected,False,False,False,True,藤沢,2652.636349990843,湘南車庫,427.27634405288484,bus_stop,湘南車庫,427.27634405288484,武田薬品湘南診療所,372.5473598085201,藤沢病院,1461.410707463339,武田薬品湘南診療所,372.5473598085201,,,,,,,,,,,,True,True,False,
533904201,35.35208333333334,139.503125,0.8291472377072596,True,2302,632.0,632.0,0.2745438748913988,0,,,unaffected,False,False,False,True,藤沢,2086.1910657953217,慈眼寺,120.13168206387378,bus_stop,慈眼寺,120.13168206387378,たんぽぽこども診療所,172.85160645943526,藤沢市民病院,1925.7333852294844,たんぽぽこども診療所,172.85160645943526,0.7642585551330798,0.6197718631178707,0.22813688212927757,0.22813688212927757,0.17435556390868742,0.17435556390868742,0.039776934732019945,133,133,166,False,True,True,True,166
533904202,35.35208333333334,139.50937499999998,0.16040182217515278,False,2286,796.0,796.0,0.34820647419072615,0,,,unaffected,False,False,False,True,藤沢,2515.3438417277,渡内第三会館前,355.35104545788977,bus_stop,渡内第三会館前,355.35104545788977,本多こどもクリニック,319.24914493240055,藤沢病院,2060.166030992564,本多こどもクリニック,319.24914493240055,,,,,,,,,,,,True,True,False,
533904203,35.35625,139.503125,0.2949911817704061,False,1779,523.0,523.0,0.29398538504777966,0,,,unaffected,False,False,False,True,藤沢,2439.010325695769,柄沢十字路,224.1087957379604,bus_stop,柄沢十字路,224.1087957379604,湘南柄沢クリニック,188.61781387845454,藤沢市民病院,2016.6226141809816,湘南柄沢クリニック,188.61781387845454,,,,,,,,,,,,True,True,False,
533913031,35.41875,139.41562499999998,0.39879491821973473,False,180,53.0,53.0,0.29444444444444445,0,,,unaffected,False,False,False,True,長後,4571.519527682933,女坂,330.6272573029001,bus_stop,女坂,330.6272573029001,ココロまち診療所,293.10151833657466,藤沢御所見病院,2798.203501077775,ココロまち診療所,293.10151833657466,,,,,,,,,,,,True,True,False,
533913032,35.41875,139.421875,0.07315300395607262,False,105,24.0,24.0,0.22857142857142856,0,,,unaffected,False,False,False,True,長後,4012.011444882568,女坂,293.6883533681115,bus_stop,女坂,293.6883533681115,ココロまち診療所,662.2669990100821,藤沢御所見病院,2977.3028081275725,ココロまち診療所,662.2669990100821,,,,,,,,,,,,True,True,False,
533913041,35.41875,139.42812500000002,0.7089014834325497,True,126,44.0,44.0,0.3492063492063492,0,,,unaffected,False,False,False,True,長後,3455.146001774879,天沼,357.3993160649242,bus_stop,天沼,357.3993160649242,特別養護老人ホームかつらはら医務室,1127.9535676319974,医療法人社団　健育会　湘南慶育病院,3095.9477793671163,特別養護老人ホームかつらはら医務室,1127.9535676319974,0.09125475285171103,0.844106463878327,0.844106463878327,0.9923954372623575,0.07702872674174847,0.09056080035854212,0.07644295695664012,190,193,126,True,True,True,True,126
533913042,35.41875,139.434375,0.30344695047614295,False,688,243.0,243.0,0.35319767441860467,0,,,unaffected,False,False,False,True,長後,2902.444478746,長坂上,203.37556422600065,bus_stop,長坂上,203.37556422600065,特別養護老人ホームかつらはら医務室,1420.8242230435726,医療法人社団　健育会　湘南慶育病院,3096.143441143641,特別養護老人ホームかつらはら医務室,1420.8242230435726,,,,,,,,,,,,True,True,False,
533913054,35.42291666666668,139.44687499999998,0.14065808710301167,False,2368,657.0,657.0,0.27744932432432434,0,,,unaffected,False,False,False,True,長後,2051.6790893670463,上土棚北二丁目,419.98024610046104,bus_stop,上土棚北二丁目,419.98024610046104,特別養護老人ホーム藤沢富士白苑医務室,393.8842848144934,一般財団法人同友会　藤沢湘南台病院,2242.4486910983487,特別養護老人ホーム藤沢富士白苑医務室,393.8842848144934,,,,,,,,,,,,True,True,False,
533913061,35.41875,139.453125,0.23681000293185295,False,1195,359.0,359.0,0.300418410041841,0,,,unaffected,False,False,False,True,長後,1322.397897988603,上谷台,473.32252218841586,bus_stop,上谷台,473.32252218841586,特別養護老人ホーム藤沢富士白苑医務室,520.0383783119469,一般財団法人同友会　藤沢湘南台病院,1583.3971945314647,特別養護老人ホーム藤沢富士白苑医務室,520.0383783119469,,,,,,,,,,,,True,True,False,
533913062,35.41875,139.45937499999997,0.9875580462575009,True,794,280.0,280.0,0.3526448362720403,0,,,unaffected,False,False,False,True,長後,901.2682305596699,上谷台,156.35276788571136,bus_stop,上谷台,156.35276788571136,医療法人社団ＴＡＳ長後整形外科,745.4679732697714,一般財団法人同友会　藤沢湘南台病院,1024.6060616046548,医療法人社団ＴＡＳ長後整形外科,745.4679732697714,0.4068441064638783,0.8517110266159695,0.376425855513308,0.9543726235741445,0.15314664083621274,0.3882808772716101,0.14615896140642357,141,36,74,False,True,True,True,74
533913063,35.42291666666668,139.453125,0.892808296910606,True,969,518.0,518.0,0.5345717234262126,0,,,unaffected,False,False,False,True,長後,1621.3168025409639,上谷台,736.3707830193904,bus_stop,上谷台,736.3707830193904,特別養護老人ホーム藤沢富士白苑医務室,176.800598255107,一般財団法人同友会　藤沢湘南台病院,1710.8601362771874,特別養護老人ホーム藤沢富士白苑医務室,176.800598255107,0.6159695817490495,1.0,0.9809885931558935,0.23574144486692014,0.6042591334268241,0.14520955919559342,0.1424489211880726,20,155,77,True,True,True,True,77
533913064,35.42291666666668,139.45937499999997,0.7780909883172279,True,1579,511.0,511.0,0.3236225459151362,0,,,unaffected,False,False,False,True,長後,1300.8705523228966,上谷台,585.3751212538793,bus_stop,上谷台,585.3751212538793,特別養護老人ホーム藤沢富士白苑医務室,742.6973965808464,一般財団法人同友会　藤沢湘南台病院,1212.3481963103072,特別養護老人ホーム藤沢富士白苑医務室,742.6973965808464,0.6083650190114068,0.8022813688212928,0.9619771863117871,0.9505703422053232,0.58523326923911,0.578293744307421,0.5563053890105608,21,11,3,True,True,True,True,3
533913071,35.41875,139.465625,0.9999999999999998,True,2014,491.0,491.0,0.24379344587884808,0,,,unaffected,False,False,False,True,長後,721.2349262566041,藤沢湘南台病院前,613.6752101052593,bus_stop,藤沢湘南台病院前,613.6752101052593,山口クリニック,389.30687959923887,一般財団法人同友会　藤沢湘南台病院,486.62120593034757,山口クリニック,389.30687959923887,0.5931558935361216,0.4448669201520912,0.9771863117870723,0.623574144486692,0.579623819919328,0.3698766788590264,0.36143842763030337,22,42,12,True,True,True,True,12
533913072,35.41875,139.471875,0.9999999999999998,True,2760,773.0,773.0,0.28007246376811595,0,,,unaffected,False,False,False,True,長後,934.035050371378,藤沢湘南台病院前,282.39172412231443,bus_stop,藤沢湘南台病院前,282.39172412231443,一般財団法人同友会　藤沢湘南台病院,260.9475269591122,一般財団法人同友会　藤沢湘南台病院,260.9475269591122,山口クリニック,294.24835272467527,0.9049429657794676,0.6577946768060836,0.7414448669201521,0.3916349809885932,0.6709653168326851,0.3544073211988029,0.262773489101774,12,50,24,False,True,True,True,24
533913073,35.42291666666668,139.465625,0.7686623459423386,True,3590,921.0,921.0,0.25654596100278554,0,,,unaffected,False,False,False,True,長後,1183.2895738087248,県営サンハイツ渋谷前,592.5779838626122,bus_stop,県営サンハイツ渋谷前,592.5779838626122,山口クリニック,734.0378484741622,一般財団法人同友会　藤沢湘南台病院,810.4396525616417,山口クリニック,734.0378484741622,0.9505703422053232,0.5285171102661597,0.9657794676806084,0.9467680608365019,0.9180413190880308,0.8999696395784239,0.8691721994407592,1,1,1,True,True,True,True,1
533913074,35.42291666666668,139.471875,0.5785681505597459,True,1295,353.0,353.0,0.2725868725868726,0,,,unaffected,False,False,False,True,長後,1323.7814500464733,藤沢湘南台病院前,744.0889751698176,bus_stop,藤沢湘南台病院前,744.0889751698176,山口クリニック,688.3581742062479,一般財団法人同友会　藤沢湘南台病院,698.6517991783038,山口クリニック,688.3581742062479,0.467680608365019,0.6121673003802282,0.9847908745247148,0.9125475285171103,0.4605675953100377,0.4267807832988767,0.4202898208152436,34,27,6,True,True,True,True,6
533913081,35.41875,139.47812499999998,0.47194744235184627,False,1483,368.0,368.0,0.24814565070802427,0,,,unaffected,False,False,False,True,長後,1367.1168564181883,上高倉,290.64927354827813,bus_stop,上高倉,290.64927354827813,一般財団法人同友会　藤沢湘南台病院,737.3580724920887,一般財団法人同友会　藤沢湘南台病院,737.3580724920887,山口クリニック,816.0340985509636,,,,,,,,,,,,True,True,False,
533913083,35.42291666666668,139.47812499999998,0.0858941700092202,False,1908,911.0,911.0,0.47746331236897277,0,,,unaffected,False,False,False,True,長後,1657.9905416823065,上高倉,691.8511751766913,bus_stop,上高倉,691.8511751766913,一般財団法人同友会　藤沢湘南台病院,981.6786499001174,一般財団法人同友会　藤沢湘南台病院,981.6786499001174,山口クリニック,1026.224403756644,,,,,,,,,,,,True,True,False,
533913151,35.42708333333334,139.440625,0.0009511931875407705,False,136,26.0,26.0,0.19117647058823528,0,,,unaffected,False,False,False,True,長後,2782.355286992723,上土棚北二丁目,427.98802202531954,bus_stop,上土棚北二丁目,427.98802202531954,特別養護老人ホーム藤沢富士白苑医務室,1054.2171405093648,一般財団法人同友会　藤沢湘南台病院,2936.218405534419,特別養護老人ホーム藤沢富士白苑医務室,1054.2171405093648,,,,,,,,,,,,True,True,False,
533913152,35.42708333333334,139.44687499999998,0.575691485404981,True,244,100.0,100.0,0.4098360655737705,0,,,unaffected,False,False,False,True,長後,2348.740107431389,上土棚北二丁目,160.17868306518744,bus_stop,上土棚北二丁目,160.17868306518744,特別養護老人ホーム藤沢富士白苑医務室,585.9168659151727,一般財団法人同友会　藤沢湘南台病院,2423.985430265487,特別養護老人ホーム藤沢富士白苑医務室,585.9168659151727,0.20532319391634982,0.9429657794676806,0.38783269961977185,0.8288973384030418,0.07963104859113186,0.17019184894967399,0.0660059642314325,188,136,134,False,True,True,True,134
533913161,35.42708333333334,139.453125,0.2866928614290168,False,1038,294.0,294.0,0.2832369942196532,0,,,unaffected,False,False,False,True,長後,1983.920852478746,上土棚北二丁目,715.7577670199439,bus_stop,上土棚北二丁目,715.7577670199439,特別養護老人ホーム藤沢富士白苑医務室,468.4212675018161,一般財団法人同友会　藤沢湘南台病院,1942.750486575917,特別養護老人ホーム藤沢富士白苑医務室,468.4212675018161,,,,,,,,,,,,True,True,False,
533913162,35.42708333333334,139.45937499999997,0.002078191777967167,False,1670,408.0,408.0,0.24431137724550897,0,,,unaffected,False,False,False,True,長後,1731.9311666161327,県営サンハイツ渋谷前,641.6076683526632,bus_stop,県営サンハイツ渋谷前,641.6076683526632,特別養護老人ホーム藤沢富士白苑医務室,860.0770711980666,一般財団法人同友会　藤沢湘南台病院,1522.2022982466435,特別養護老人ホーム藤沢富士白苑医務室,860.0770711980666,,,,,,,,,,,,True,True,False,
533913171,35.42708333333334,139.465625,0.17721520377767616,False,2746,724.0,724.0,0.2636562272396213,0,,,unaffected,False,False,False,True,長後,1645.4513101296998,県営サンハイツ渋谷前,141.18082589460138,bus_stop,県営サンハイツ渋谷前,141.18082589460138,山口クリニック,1163.3590211909184,一般財団法人同友会　藤沢湘南台病院,1226.4442857323488,山口クリニック,1163.3590211909184,,,,,,,,,,,,True,True,False,
